V1,V2,V3
3.77586206896552,39.8135593220339,-311
3.79310344827586,39.8135593220339,-312
3.81034482758621,39.8135593220339,-380
3.82758620689655,39.8135593220339,-467
3.8448275862069,39.8135593220339,-522
3.86206896551724,39.8135593220339,-536
3.87931034482759,39.8135593220339,-575
3.89655172413793,39.8135593220339,-612
3.91379310344828,39.8135593220339,-613
3.93103448275862,39.8135593220339,-540
3.94827586206897,39.8135593220339,-441
3.96551724137931,39.8135593220339,-463
3.98275862068966,39.8135593220339,-555
4,39.8135593220339,-730
3.5,39.7966101694915,-56
3.51724137931034,39.7966101694915,-55
3.53448275862069,39.7966101694915,-55
3.55172413793103,39.7966101694915,-60
3.56896551724138,39.7966101694915,-61
3.58620689655172,39.7966101694915,-65
3.60344827586207,39.7966101694915,-67
3.62068965517241,39.7966101694915,-69
3.63793103448276,39.7966101694915,-69
3.6551724137931,39.7966101694915,-72
3.67241379310345,39.7966101694915,-73
3.68965517241379,39.7966101694915,-73
3.70689655172414,39.7966101694915,-79
3.72413793103448,39.7966101694915,-96
3.74137931034483,39.7966101694915,-122
3.75862068965517,39.7966101694915,-252
3.77586206896552,39.7966101694915,-408
3.79310344827586,39.7966101694915,-471
3.81034482758621,39.7966101694915,-497
3.82758620689655,39.7966101694915,-525
3.8448275862069,39.7966101694915,-565
3.86206896551724,39.7966101694915,-568
3.87931034482759,39.7966101694915,-579
3.89655172413793,39.7966101694915,-630
3.91379310344828,39.7966101694915,-655
3.93103448275862,39.7966101694915,-562
3.94827586206897,39.7966101694915,-438
3.96551724137931,39.7966101694915,-426
3.98275862068966,39.7966101694915,-568
4,39.7966101694915,-801
3.5,39.7796610169492,-56
3.51724137931034,39.7796610169492,-56
3.53448275862069,39.7796610169492,-56
3.55172413793103,39.7796610169492,-59
3.56896551724138,39.7796610169492,-60
3.58620689655172,39.7796610169492,-62
3.60344827586207,39.7796610169492,-65
3.62068965517241,39.7796610169492,-66
3.63793103448276,39.7796610169492,-67
3.6551724137931,39.7796610169492,-71
3.67241379310345,39.7796610169492,-74
3.68965517241379,39.7796610169492,-76
3.70689655172414,39.7796610169492,-87
3.72413793103448,39.7796610169492,-115
3.74137931034483,39.7796610169492,-171
3.75862068965517,39.7796610169492,-302
3.77586206896552,39.7796610169492,-376
3.79310344827586,39.7796610169492,-450
3.81034482758621,39.7796610169492,-486
3.82758620689655,39.7796610169492,-517
3.8448275862069,39.7796610169492,-640
3.86206896551724,39.7796610169492,-669
3.87931034482759,39.7796610169492,-694
3.89655172413793,39.7796610169492,-713
3.91379310344828,39.7796610169492,-700
3.93103448275862,39.7796610169492,-625
3.94827586206897,39.7796610169492,-562
3.96551724137931,39.7796610169492,-530
3.98275862068966,39.7796610169492,-606
4,39.7796610169492,-813
3.5,39.7627118644068,-52
3.51724137931034,39.7627118644068,-54
3.53448275862069,39.7627118644068,-56
3.55172413793103,39.7627118644068,-59
3.56896551724138,39.7627118644068,-58
3.58620689655172,39.7627118644068,-62
3.60344827586207,39.7627118644068,-65
3.62068965517241,39.7627118644068,-68
3.63793103448276,39.7627118644068,-69
3.6551724137931,39.7627118644068,-76
3.67241379310345,39.7627118644068,-80
3.68965517241379,39.7627118644068,-80
3.70689655172414,39.7627118644068,-92
3.72413793103448,39.7627118644068,-120
3.74137931034483,39.7627118644068,-175
3.75862068965517,39.7627118644068,-316
3.77586206896552,39.7627118644068,-420
3.79310344827586,39.7627118644068,-477
3.81034482758621,39.7627118644068,-537
3.82758620689655,39.7627118644068,-560
3.8448275862069,39.7627118644068,-623
3.86206896551724,39.7627118644068,-684
3.87931034482759,39.7627118644068,-771
3.89655172413793,39.7627118644068,-789
3.91379310344828,39.7627118644068,-754
3.93103448275862,39.7627118644068,-693
3.94827586206897,39.7627118644068,-621
3.96551724137931,39.7627118644068,-588
3.98275862068966,39.7627118644068,-635
4,39.7627118644068,-846
3.5,39.7457627118644,-48
3.51724137931034,39.7457627118644,-54
3.53448275862069,39.7457627118644,-56
3.55172413793103,39.7457627118644,-57
3.56896551724138,39.7457627118644,-59
3.58620689655172,39.7457627118644,-65
3.60344827586207,39.7457627118644,-68
3.62068965517241,39.7457627118644,-73
3.63793103448276,39.7457627118644,-76
3.6551724137931,39.7457627118644,-80
3.67241379310345,39.7457627118644,-81
3.68965517241379,39.7457627118644,-80
3.70689655172414,39.7457627118644,-87
3.72413793103448,39.7457627118644,-99
3.74137931034483,39.7457627118644,-105
3.75862068965517,39.7457627118644,-206
3.77586206896552,39.7457627118644,-318
3.79310344827586,39.7457627118644,-385
3.81034482758621,39.7457627118644,-594
3.82758620689655,39.7457627118644,-684
3.8448275862069,39.7457627118644,-725
3.86206896551724,39.7457627118644,-726
3.87931034482759,39.7457627118644,-756
3.89655172413793,39.7457627118644,-787
3.91379310344828,39.7457627118644,-829
3.93103448275862,39.7457627118644,-838
3.94827586206897,39.7457627118644,-790
3.96551724137931,39.7457627118644,-791
3.98275862068966,39.7457627118644,-822
4,39.7457627118644,-869
3.5,39.728813559322,-44
3.51724137931034,39.728813559322,-53
3.53448275862069,39.728813559322,-55
3.55172413793103,39.728813559322,-58
3.56896551724138,39.728813559322,-61
3.58620689655172,39.728813559322,-70
3.60344827586207,39.728813559322,-72
3.62068965517241,39.728813559322,-75
3.63793103448276,39.728813559322,-78
3.6551724137931,39.728813559322,-81
3.67241379310345,39.728813559322,-82
3.68965517241379,39.728813559322,-85
3.70689655172414,39.728813559322,-90
3.72413793103448,39.728813559322,-86
3.74137931034483,39.728813559322,-79
3.75862068965517,39.728813559322,-108
3.77586206896552,39.728813559322,-205
3.79310344827586,39.728813559322,-259
3.81034482758621,39.728813559322,-391
3.82758620689655,39.728813559322,-565
3.8448275862069,39.728813559322,-777
3.86206896551724,39.728813559322,-882
3.87931034482759,39.728813559322,-826
3.89655172413793,39.728813559322,-786
3.91379310344828,39.728813559322,-950
3.93103448275862,39.728813559322,-916
3.94827586206897,39.728813559322,-849
3.96551724137931,39.728813559322,-929
3.98275862068966,39.728813559322,-921
4,39.728813559322,-957
3.5,39.7118644067797,-43
3.51724137931034,39.7118644067797,-53
3.53448275862069,39.7118644067797,-56
3.55172413793103,39.7118644067797,-60
3.56896551724138,39.7118644067797,-64
3.58620689655172,39.7118644067797,-73
3.60344827586207,39.7118644067797,-74
3.62068965517241,39.7118644067797,-76
3.63793103448276,39.7118644067797,-77
3.6551724137931,39.7118644067797,-84
3.67241379310345,39.7118644067797,-89
3.68965517241379,39.7118644067797,-92
3.70689655172414,39.7118644067797,-96
3.72413793103448,39.7118644067797,-96
3.74137931034483,39.7118644067797,-96
3.75862068965517,39.7118644067797,-100
3.77586206896552,39.7118644067797,-210
3.79310344827586,39.7118644067797,-251
3.81034482758621,39.7118644067797,-291
3.82758620689655,39.7118644067797,-338
3.8448275862069,39.7118644067797,-609
3.86206896551724,39.7118644067797,-740
3.87931034482759,39.7118644067797,-1035
3.89655172413793,39.7118644067797,-1037
3.91379310344828,39.7118644067797,-917
3.93103448275862,39.7118644067797,-1040
3.94827586206897,39.7118644067797,-989
3.96551724137931,39.7118644067797,-1010
3.98275862068966,39.7118644067797,-957
4,39.7118644067797,-976
3.5,39.6949152542373,-43
3.51724137931034,39.6949152542373,-54
3.53448275862069,39.6949152542373,-57
3.55172413793103,39.6949152542373,-61
3.56896551724138,39.6949152542373,-67
3.58620689655172,39.6949152542373,-72
3.60344827586207,39.6949152542373,-74
3.62068965517241,39.6949152542373,-78
3.63793103448276,39.6949152542373,-82
3.6551724137931,39.6949152542373,-84
3.67241379310345,39.6949152542373,-87
3.68965517241379,39.6949152542373,-93
3.70689655172414,39.6949152542373,-100
3.72413793103448,39.6949152542373,-97
3.74137931034483,39.6949152542373,-92
3.75862068965517,39.6949152542373,-96
3.77586206896552,39.6949152542373,-243
3.79310344827586,39.6949152542373,-257
3.81034482758621,39.6949152542373,-292
3.82758620689655,39.6949152542373,-309
3.8448275862069,39.6949152542373,-371
3.86206896551724,39.6949152542373,-538
3.87931034482759,39.6949152542373,-872
3.89655172413793,39.6949152542373,-1035
3.91379310344828,39.6949152542373,-1107
3.93103448275862,39.6949152542373,-1088
3.94827586206897,39.6949152542373,-1160
3.96551724137931,39.6949152542373,-1134
3.98275862068966,39.6949152542373,-1036
4,39.6949152542373,-1026
3.5,39.6779661016949,-45
3.51724137931034,39.6779661016949,-54
3.53448275862069,39.6779661016949,-57
3.55172413793103,39.6779661016949,-63
3.56896551724138,39.6779661016949,-69
3.58620689655172,39.6779661016949,-71
3.60344827586207,39.6779661016949,-74
3.62068965517241,39.6779661016949,-80
3.63793103448276,39.6779661016949,-84
3.6551724137931,39.6779661016949,-78
3.67241379310345,39.6779661016949,-97
3.68965517241379,39.6779661016949,-104
3.70689655172414,39.6779661016949,-112
3.72413793103448,39.6779661016949,-109
3.74137931034483,39.6779661016949,-103
3.75862068965517,39.6779661016949,-155
3.77586206896552,39.6779661016949,-255
3.79310344827586,39.6779661016949,-272
3.81034482758621,39.6779661016949,-322
3.82758620689655,39.6779661016949,-356
3.8448275862069,39.6779661016949,-429
3.86206896551724,39.6779661016949,-515
3.87931034482759,39.6779661016949,-831
3.89655172413793,39.6779661016949,-967
3.91379310344828,39.6779661016949,-1079
3.93103448275862,39.6779661016949,-1183
3.94827586206897,39.6779661016949,-1234
3.96551724137931,39.6779661016949,-1200
3.98275862068966,39.6779661016949,-1146
4,39.6779661016949,-1056
3.5,39.6610169491525,-47
3.51724137931034,39.6610169491525,-54
3.53448275862069,39.6610169491525,-58
3.55172413793103,39.6610169491525,-68
3.56896551724138,39.6610169491525,-67
3.58620689655172,39.6610169491525,-72
3.60344827586207,39.6610169491525,-76
3.62068965517241,39.6610169491525,-83
3.63793103448276,39.6610169491525,-81
3.6551724137931,39.6610169491525,-99
3.67241379310345,39.6610169491525,-112
3.68965517241379,39.6610169491525,-162
3.70689655172414,39.6610169491525,-201
3.72413793103448,39.6610169491525,-235
3.74137931034483,39.6610169491525,-250
3.75862068965517,39.6610169491525,-429
3.77586206896552,39.6610169491525,-426
3.79310344827586,39.6610169491525,-440
3.81034482758621,39.6610169491525,-535
3.82758620689655,39.6610169491525,-595
3.8448275862069,39.6610169491525,-745
3.86206896551724,39.6610169491525,-770
3.87931034482759,39.6610169491525,-952
3.89655172413793,39.6610169491525,-1012
3.91379310344828,39.6610169491525,-1056
3.93103448275862,39.6610169491525,-1032
3.94827586206897,39.6610169491525,-1204
3.96551724137931,39.6610169491525,-1251
3.98275862068966,39.6610169491525,-1199
4,39.6610169491525,-1069
3.5,39.6440677966102,-47
3.51724137931034,39.6440677966102,-55
3.53448275862069,39.6440677966102,-61
3.55172413793103,39.6440677966102,-71
3.56896551724138,39.6440677966102,-70
3.58620689655172,39.6440677966102,-76
3.60344827586207,39.6440677966102,-77
3.62068965517241,39.6440677966102,-87
3.63793103448276,39.6440677966102,-96
3.6551724137931,39.6440677966102,-107
3.67241379310345,39.6440677966102,-139
3.68965517241379,39.6440677966102,-278
3.70689655172414,39.6440677966102,-402
3.72413793103448,39.6440677966102,-505
3.74137931034483,39.6440677966102,-599
3.75862068965517,39.6440677966102,-712
3.77586206896552,39.6440677966102,-785
3.79310344827586,39.6440677966102,-807
3.81034482758621,39.6440677966102,-854
3.82758620689655,39.6440677966102,-893
3.8448275862069,39.6440677966102,-915
3.86206896551724,39.6440677966102,-1026
3.87931034482759,39.6440677966102,-1066
3.89655172413793,39.6440677966102,-1141
3.91379310344828,39.6440677966102,-1190
3.93103448275862,39.6440677966102,-1169
3.94827586206897,39.6440677966102,-1216
3.96551724137931,39.6440677966102,-1337
3.98275862068966,39.6440677966102,-1265
4,39.6440677966102,-1136
3.5,39.6271186440678,-52
3.51724137931034,39.6271186440678,-59
3.53448275862069,39.6271186440678,-65
3.55172413793103,39.6271186440678,-71
3.56896551724138,39.6271186440678,-76
3.58620689655172,39.6271186440678,-76
3.60344827586207,39.6271186440678,-85
3.62068965517241,39.6271186440678,-85
3.63793103448276,39.6271186440678,-95
3.6551724137931,39.6271186440678,-239
3.67241379310345,39.6271186440678,-352
3.68965517241379,39.6271186440678,-449
3.70689655172414,39.6271186440678,-582
3.72413793103448,39.6271186440678,-687
3.74137931034483,39.6271186440678,-764
3.75862068965517,39.6271186440678,-772
3.77586206896552,39.6271186440678,-879
3.79310344827586,39.6271186440678,-970
3.81034482758621,39.6271186440678,-1014
3.82758620689655,39.6271186440678,-1051
3.8448275862069,39.6271186440678,-1092
3.86206896551724,39.6271186440678,-1173
3.87931034482759,39.6271186440678,-1242
3.89655172413793,39.6271186440678,-1249
3.91379310344828,39.6271186440678,-1246
3.93103448275862,39.6271186440678,-1209
3.94827586206897,39.6271186440678,-1242
3.96551724137931,39.6271186440678,-1369
3.98275862068966,39.6271186440678,-1341
4,39.6271186440678,-1223
3.5,39.6101694915254,-61
3.51724137931034,39.6101694915254,-67
3.53448275862069,39.6101694915254,-71
3.55172413793103,39.6101694915254,-75
3.56896551724138,39.6101694915254,-76
3.58620689655172,39.6101694915254,-83
3.60344827586207,39.6101694915254,-83
3.62068965517241,39.6101694915254,-92
3.63793103448276,39.6101694915254,-107
3.6551724137931,39.6101694915254,-315
3.67241379310345,39.6101694915254,-487
3.68965517241379,39.6101694915254,-563
3.70689655172414,39.6101694915254,-699
3.72413793103448,39.6101694915254,-763
3.74137931034483,39.6101694915254,-862
3.75862068965517,39.6101694915254,-855
3.77586206896552,39.6101694915254,-940
3.79310344827586,39.6101694915254,-986
3.81034482758621,39.6101694915254,-1054
3.82758620689655,39.6101694915254,-1166
3.8448275862069,39.6101694915254,-1300
3.86206896551724,39.6101694915254,-1291
3.87931034482759,39.6101694915254,-1296
3.89655172413793,39.6101694915254,-1320
3.91379310344828,39.6101694915254,-1301
3.93103448275862,39.6101694915254,-1257
3.94827586206897,39.6101694915254,-1304
3.96551724137931,39.6101694915254,-1413
3.98275862068966,39.6101694915254,-1372
4,39.6101694915254,-1263
3.5,39.5932203389831,-66
3.51724137931034,39.5932203389831,-72
3.53448275862069,39.5932203389831,-74
3.55172413793103,39.5932203389831,-78
3.56896551724138,39.5932203389831,-76
3.58620689655172,39.5932203389831,-88
3.60344827586207,39.5932203389831,-87
3.62068965517241,39.5932203389831,-101
3.63793103448276,39.5932203389831,-124
3.6551724137931,39.5932203389831,-392
3.67241379310345,39.5932203389831,-538
3.68965517241379,39.5932203389831,-631
3.70689655172414,39.5932203389831,-670
3.72413793103448,39.5932203389831,-755
3.74137931034483,39.5932203389831,-901
3.75862068965517,39.5932203389831,-1088
3.77586206896552,39.5932203389831,-962
3.79310344827586,39.5932203389831,-1010
3.81034482758621,39.5932203389831,-1234
3.82758620689655,39.5932203389831,-1254
3.8448275862069,39.5932203389831,-1302
3.86206896551724,39.5932203389831,-1319
3.87931034482759,39.5932203389831,-1356
3.89655172413793,39.5932203389831,-1356
3.91379310344828,39.5932203389831,-1331
3.93103448275862,39.5932203389831,-1332
3.94827586206897,39.5932203389831,-1389
3.96551724137931,39.5932203389831,-1448
3.98275862068966,39.5932203389831,-1431
4,39.5932203389831,-1323
3.5,39.5762711864407,-66
3.51724137931034,39.5762711864407,-73
3.53448275862069,39.5762711864407,-76
3.55172413793103,39.5762711864407,-82
3.56896551724138,39.5762711864407,-74
3.58620689655172,39.5762711864407,-97
3.60344827586207,39.5762711864407,-80
3.62068965517241,39.5762711864407,-99
3.63793103448276,39.5762711864407,-110
3.6551724137931,39.5762711864407,-404
