V1,V2,V3
4,40.5,-2375
4.01680672268908,40.5,-2441
4.03361344537815,40.5,-2435
4.05042016806723,40.5,-2417
4.0672268907563,40.5,-2452
4.08403361344538,40.5,-2450
4.10084033613445,40.5,-2478
4.11764705882353,40.5,-2473
4.13445378151261,40.5,-2465
4.15126050420168,40.5,-2474
4.16806722689076,40.5,-2480
4.18487394957983,40.5,-2494
4.20168067226891,40.5,-2497
4.21848739495798,40.5,-2499
4.23529411764706,40.5,-2522
4.25210084033613,40.5,-2528
4.26890756302521,40.5,-2535
4.28571428571429,40.5,-2547
4.30252100840336,40.5,-2553
4.31932773109244,40.5,-2565
4.33613445378151,40.5,-2564
4.35294117647059,40.5,-2573
4.36974789915966,40.5,-2580
4.38655462184874,40.5,-2584
4.40336134453782,40.5,-2592
4.42016806722689,40.5,-2606
4.43697478991597,40.5,-2615
4.45378151260504,40.5,-2618
4.47058823529412,40.5,-2611
4.48739495798319,40.5,-2606
4.50420168067227,40.5,-2617
4.52100840336134,40.5,-2637
4.53781512605042,40.5,-2652
4.5546218487395,40.5,-2669
4.57142857142857,40.5,-2686
4.58823529411765,40.5,-2681
4.60504201680672,40.5,-2663
4.6218487394958,40.5,-2672
4.63865546218487,40.5,-2673
4.65546218487395,40.5,-2670
4.67226890756303,40.5,-2693
4.6890756302521,40.5,-2727
4.70588235294118,40.5,-2736
4.72268907563025,40.5,-2735
4.73949579831933,40.5,-2733
4.7563025210084,40.5,-2737
4.77310924369748,40.5,-2737
4.78991596638655,40.5,-2738
4.80672268907563,40.5,-2743
4.82352941176471,40.5,-2746
4.84033613445378,40.5,-2756
4.85714285714286,40.5,-2766
4.87394957983193,40.5,-2777
4.89075630252101,40.5,-2774
4.90756302521008,40.5,-2773
4.92436974789916,40.5,-2771
4.94117647058824,40.5,-2772
4.95798319327731,40.5,-2773
4.97478991596639,40.5,-2774
4.99159663865546,40.5,-2775
5.00840336134454,40.5,-2775
5.02521008403361,40.5,-2775
5.04201680672269,40.5,-2774
5.05882352941176,40.5,-2774
5.07563025210084,40.5,-2773
5.09243697478992,40.5,-2773
5.10924369747899,40.5,-2774
5.12605042016807,40.5,-2777
5.14285714285714,40.5,-2777
5.15966386554622,40.5,-2775
5.17647058823529,40.5,-2773
5.19327731092437,40.5,-2774
5.21008403361345,40.5,-2773
5.22689075630252,40.5,-2774
5.2436974789916,40.5,-2775
5.26050420168067,40.5,-2775
5.27731092436975,40.5,-2776
5.29411764705882,40.5,-2773
5.3109243697479,40.5,-2772
5.32773109243697,40.5,-2772
5.34453781512605,40.5,-2770
5.36134453781513,40.5,-2772
5.3781512605042,40.5,-2771
5.39495798319328,40.5,-2771
5.41176470588235,40.5,-2770
5.42857142857143,40.5,-2769
5.4453781512605,40.5,-2768
